50,50,0.05,0.05,0,True,0.35,3630013584265608364,0
50,50,0.05,0.05,0,True,0.35,961546061894215151,1
50,50,0.05,0.05,0,True,0.35,7601594001694685613,2
50,50,0.05,0.05,0,True,0.35,3761288920834625188,3
50,50,0.05,0.05,0,True,0.35,2145658593048086670,4
50,50,0.05,0.05,0,True,0.35,3973842834352006556,5
50,50,0.05,0.05,0,True,0.35,5908166525711612227,6
50,50,0.05,0.05,0,True,0.35,8871312500591653573,7
50,50,0.05,0.05,0,True,0.35,9073219198643720022,8
50,50,0.05,0.05,0,True,0.35,6724373471614223054,9
50,50,0.05,0.05,0,False,0.35,165685637351956541,0
50,50,0.05,0.05,0,False,0.35,8666201095627354454,1
50,50,0.05,0.05,0,False,0.35,2921257600671536048,2
50,50,0.05,0.05,0,False,0.35,6200261824571562981,3
50,50,0.05,0.05,0,False,0.35,2901757396079234361,4
50,50,0.05,0.05,0,False,0.35,8718305841372223457,5
50,50,0.05,0.05,0,False,0.35,7013031762780368436,6
50,50,0.05,0.05,0,False,0.35,3546222084147888831,7
50,50,0.05,0.05,0,False,0.35,8289689347672150686,8
50,50,0.05,0.05,0,False,0.35,6216234467305322010,9
50,50,0.15000000000000002,0.05,0,True,0.35,2094991192187070527,0
50,50,0.15000000000000002,0.05,0,True,0.35,2908500220410176729,1
50,50,0.15000000000000002,0.05,0,True,0.35,2806931008017307286,2
50,50,0.15000000000000002,0.05,0,True,0.35,4291162111757474771,3
50,50,0.15000000000000002,0.05,0,True,0.35,3068632997236008991,4
50,50,0.15000000000000002,0.05,0,True,0.35,6489900175753745542,5
50,50,0.15000000000000002,0.05,0,True,0.35,7599691053982823194,6
50,50,0.15000000000000002,0.05,0,True,0.35,4198992756222408178,7
50,50,0.15000000000000002,0.05,0,True,0.35,2879164158807067057,8
50,50,0.15000000000000002,0.05,0,True,0.35,3161443022609403215,9
50,50,0.15000000000000002,0.05,0,False,0.35,8238918052141377726,0
50,50,0.15000000000000002,0.05,0,False,0.35,3569610414718381380,1
50,50,0.15000000000000002,0.05,0,False,0.35,6411067879445368446,2
50,50,0.15000000000000002,0.05,0,False,0.35,5601884296396075962,3
50,50,0.15000000000000002,0.05,0,False,0.35,5274022789222198246,4
50,50,0.15000000000000002,0.05,0,False,0.35,2007795051444444877,5
50,50,0.15000000000000002,0.05,0,False,0.35,2353828453569689521,6
50,50,0.15000000000000002,0.05,0,False,0.35,6613756851756975505,7
50,50,0.15000000000000002,0.05,0,False,0.35,556079812381130117,8
50,50,0.15000000000000002,0.05,0,False,0.35,3527182251756303493,9
50,50,0.25000000000000006,0.05,0,True,0.35,1743732836060280545,0
50,50,0.25000000000000006,0.05,0,True,0.35,6329656565142703100,1
50,50,0.25000000000000006,0.05,0,True,0.35,4342867653492312279,2
50,50,0.25000000000000006,0.05,0,True,0.35,6793145990076574167,3
50,50,0.25000000000000006,0.05,0,True,0.35,5289070728904924876,4
50,50,0.25000000000000006,0.05,0,True,0.35,6911976560631763728,5
50,50,0.25000000000000006,0.05,0,True,0.35,1173755502476508347,6
50,50,0.25000000000000006,0.05,0,True,0.35,7269338073004471720,7
50,50,0.25000000000000006,0.05,0,True,0.35,1714298793635512760,8
50,50,0.25000000000000006,0.05,0,True,0.35,4962713392967509726,9
50,50,0.25000000000000006,0.05,0,False,0.35,7164611681974111761,0
50,50,0.25000000000000006,0.05,0,False,0.35,5743395408949728458,1
50,50,0.25000000000000006,0.05,0,False,0.35,1829755166910220676,2
50,50,0.25000000000000006,0.05,0,False,0.35,831794071594198827,3
50,50,0.25000000000000006,0.05,0,False,0.35,670044415923500968,4
50,50,0.25000000000000006,0.05,0,False,0.35,2291484349977095745,5
50,50,0.25000000000000006,0.05,0,False,0.35,2781028645052809409,6
50,50,0.25000000000000006,0.05,0,False,0.35,6856148268530061386,7
50,50,0.25000000000000006,0.05,0,False,0.35,6833359824510492480,8
50,50,0.25000000000000006,0.05,0,False,0.35,3029557481580557516,9
50,50,0.35000000000000003,0.05,0,True,0.35,7095895186896501286,0
50,50,0.35000000000000003,0.05,0,True,0.35,8167890836194530157,1
50,50,0.35000000000000003,0.05,0,True,0.35,7362190112266288069,2
50,50,0.35000000000000003,0.05,0,True,0.35,8636300299019620293,3
50,50,0.35000000000000003,0.05,0,True,0.35,4958390546790117156,4
50,50,0.35000000000000003,0.05,0,True,0.35,5853232980716561816,5
50,50,0.35000000000000003,0.05,0,True,0.35,6988172997671911577,6
50,50,0.35000000000000003,0.05,0,True,0.35,8725436051941319951,7
50,50,0.35000000000000003,0.05,0,True,0.35,800402189005281813,8
50,50,0.35000000000000003,0.05,0,True,0.35,8343898350368891362,9
50,50,0.35000000000000003,0.05,0,False,0.35,4844812410666136528,0
50,50,0.35000000000000003,0.05,0,False,0.35,6436968544174911744,1
50,50,0.35000000000000003,0.05,0,False,0.35,5454029822979995927,2
50,50,0.35000000000000003,0.05,0,False,0.35,568559205465952526,3
50,50,0.35000000000000003,0.05,0,False,0.35,891938637275804234,4
50,50,0.35000000000000003,0.05,0,False,0.35,8214467942427793757,5
50,50,0.35000000000000003,0.05,0,False,0.35,5004634554959247145,6
50,50,0.35000000000000003,0.05,0,False,0.35,1615107329249911371,7
50,50,0.35000000000000003,0.05,0,False,0.35,8873884165721969648,8
50,50,0.35000000000000003,0.05,0,False,0.35,361654571390673204,9
50,50,0.45000000000000007,0.05,0,True,0.35,2049071927902620356,0
50,50,0.45000000000000007,0.05,0,True,0.35,1160142336692136572,1
50,50,0.45000000000000007,0.05,0,True,0.35,8176185333051072978,2
50,50,0.45000000000000007,0.05,0,True,0.35,6613291705824546062,3
50,50,0.45000000000000007,0.05,0,True,0.35,947749512016476697,4
50,50,0.45000000000000007,0.05,0,True,0.35,3351567825206385962,5
50,50,0.45000000000000007,0.05,0,True,0.35,9034877038215676632,6
50,50,0.45000000000000007,0.05,0,True,0.35,8057904109968594644,7
50,50,0.45000000000000007,0.05,0,True,0.35,3989702217579167993,8
50,50,0.45000000000000007,0.05,0,True,0.35,1789680081117271720,9
50,50,0.45000000000000007,0.05,0,False,0.35,6298577802530945270,0
50,50,0.45000000000000007,0.05,0,False,0.35,4857669192395733921,1
50,50,0.45000000000000007,0.05,0,False,0.35,6676157853612781465,2
50,50,0.45000000000000007,0.05,0,False,0.35,1749080859072484113,3
50,50,0.45000000000000007,0.05,0,False,0.35,1589020044989627832,4
50,50,0.45000000000000007,0.05,0,False,0.35,4623851958037358710,5
50,50,0.45000000000000007,0.05,0,False,0.35,2039659890670819153,6
50,50,0.45000000000000007,0.05,0,False,0.35,6574061687940543475,7
50,50,0.45000000000000007,0.05,0,False,0.35,6438488818325509647,8
50,50,0.45000000000000007,0.05,0,False,0.35,8001295603836280540,9
