0.05,0,3,3390756980151031886,human,62, 0
0.05,0,0,2602595718810925138,zombies,177, 0
0.05,0,4,3466715737476420412,zombies,178, 0
0.05,0,1,7795585235019329201,human,669, 0
0.05,0,2,3446417503994114097,zombies,716, 0
0.05,0,5,4520984030156776302,zombies,215, 0
0.05,0,9,3418545921513718496,human,24, 0
0.05,0,6,3650533808848163141,zombies,328, 0
0.05,0,7,6940197334553440595,zombies,279, 0
0.05,0,10,5188446369380391734,zombies,140, 0
0.05,0,8,6890414040058569517,zombies,656, 0
0.05,0,14,2781431443296676331,human,24, 0
0.05,0,11,6141251501618468828,human,408, 0
0.05,0,15,3736183187708079807,human,152, 0
0.05,0,13,4634617681590209710,human,225, 0
0.05,0,12,5101309009803360727,zombies,413, 0
0.05,0,17,8237454479416991,human,88, 0
0.05,0,16,7317887234453091634,zombies,144, 0
0.05,0,19,6784830797116130824,human,216, 0
0.05,0,18,1419541026264391378,zombies,444, 0
0.05,0,21,4476470501357489364,zombies,331, 0
0.05,0,20,4467159529845476424,zombies,341, 0
0.05,0,23,6541551562197945050,human,154, 0
0.05,0,22,1326648125143691208,zombies,437, 0
0.05,3,0,2922810935270277074,zombies,146, 0
0.05,0,24,5753731741713156508,zombies,296, 0
0.05,3,1,7281040371515854371,zombies,237, 0
0.05,3,3,6340799893040198316,zombies,154, 0
0.05,3,2,4016446875009873526,human,319, 0
0.05,3,4,5043346012627889255,zombies,154, 0
0.05,3,5,8699216335167998179,zombies,139, 0
0.05,3,6,7395557109989675147,human,116, 0
0.05,3,8,7434650720834943069,human,345, 0
0.05,3,7,6773743290951566778,zombies,374, 0
0.05,3,11,3735607060117678745,human,57, 0
0.05,3,10,8199783697745560889,zombies,181, 0
0.05,3,13,774503864970354382,human,30, 0
0.05,3,9,5345269417724124448,human,392, 0
0.05,3,16,7410978242591417527,human,43, 0
0.05,3,12,2351162251658958294,human,165, 0
0.05,3,14,3629416938705228200,human,129, 0
0.05,3,19,162482383483481033,human,251, 0
0.05,3,15,450885532896309094,zombies,555, 0
0.05,3,17,418708126586264373,zombies,504, 0
0.05,3,22,4020639382555580665,human,24, 0
0.05,3,18,288066809432927093,zombies,565, 0
0.05,3,20,2924248716211560286,human,155, 0
0.05,3,21,6380404831789787145,human,411, 0
0.05,3,24,738186092582986279,zombies,232, 0
0.05,3,23,4638940217776185474,human,760, 0
0.05,6,2,68451469696000706,human,72, 0
0.05,6,4,6260531650275811516,human,58, 0
0.05,6,0,994217718227206701,zombies,599, 0
0.05,6,5,7151042205743781716,zombies,112, 0
0.05,6,1,3643621904318662335,zombies,757, 0
0.05,6,6,6456963214705754926,zombies,427, 0
0.05,6,3,1444923895233746507,zombies,828, 0
0.05,6,7,2915968872580562235,zombies,202, 0
0.05,6,9,3911784357196649962,zombies,307, 0
0.05,6,8,3862934244462688049,zombies,834, 0
0.05,6,12,8621096762507488285,human,86, 0
0.05,6,11,6973757176124816348,zombies,302, 0
0.05,6,10,2904111801017057896,zombies,644, 0
0.05,6,15,1168514563243875928,zombies,128, 0
0.05,6,14,2946610980821506388,zombies,260, 0
0.05,6,13,2090294024184600994,zombies,394, 0
0.05,6,16,3705755776433767737,zombies,164, 0
0.05,6,17,5620603441039490989,human,142, 0
0.05,6,21,4608946229162882658,human,25, 0
0.05,6,19,1049153658329427386,human,104, 0
0.05,6,20,1804652264757210154,human,96, 0
0.05,6,22,6462046891659229083,human,61, 0
0.05,6,18,7966114993095382842,zombies,166, 0
0.05,6,24,808406511468144576,zombies,236, 0
0.05,9,0,1408282961194056109,zombies,220, 0
0.05,9,2,1639265602091252286,human,30, 0
0.05,9,3,6205347175428553836,human,22, 0
0.05,6,23,4985158208196293041,zombies,554, 0
0.05,9,1,4167215528588047978,zombies,325, 0
0.05,9,4,8281755591651421760,zombies,134, 0
0.05,9,6,4167847501324366500,zombies,229, 0
0.05,9,5,5596067906192941809,zombies,411, 0
0.05,9,7,1706237931695915092,zombies,433, 0
0.05,9,8,4788211538442134103,zombies,482, 0
0.05,9,10,3937169807683308829,zombies,206, 0
0.05,9,11,5979301748557461700,zombies,203, 0
0.05,9,13,5386971880264252381,human,58, 0
0.05,9,9,2239029214576486270,zombies,438, 0
0.05,9,15,8836753434646401632,human,59, 0
0.05,9,12,7296984771317337535,zombies,539, 0
0.05,9,14,876519593533684443,zombies,283, 0
0.05,9,16,973990436941470443,zombies,554, 0
0.05,9,17,6228713161829223187,human,350, 0
0.05,9,20,7785690239969524076,zombies,164, 0
0.05,9,18,1766018478627417107,zombies,449, 0
0.05,9,19,4854699770166002398,zombies,397, 0
0.05,9,21,8834511548317998950,zombies,579, 0
0.05,9,23,9141896640896762958,zombies,206, 0
0.05,9,24,2578838745064968756,zombies,283, 0
0.05,9,22,4485156584569102665,zombies,524, 0
0.05,12,0,6911560376413286916,zombies,288, 0
0.05,12,4,2382719974400851245,human,8, 0
0.05,12,1,3575595037407534677,human,626, 0
0.05,12,2,1668339652704904996,zombies,477, 0
0.05,12,5,5477954842924643445,zombies,391, 0
0.05,12,3,3605038232045025280,human,1284, 0
0.05,12,6,347071124584475986,zombies,480, 0
0.05,12,10,2682326962632330833,zombies,157, 0
0.05,12,7,4987651379900200120,zombies,330, 0
0.05,12,9,466504793172206416,human,438, 0
0.05,12,12,5949899616955387634,human,140, 0
0.05,12,8,253345947133433296,human,870, 0
0.05,12,11,2465350274074758940,zombies,342, 0
0.05,12,15,1204126584071923575,human,169, 0
0.05,12,14,5642912590910969387,zombies,258, 0
0.05,12,13,989625446165528013,zombies,1230, 0
0.05,12,16,2787036009846595580,zombies,188, 0
0.05,12,18,5529818589351149817,zombies,144, 0
0.05,12,17,4973519999467042489,human,263, 0
0.05,12,22,3942558362184154177,human,21, 0
0.05,12,20,5586990392687366823,human,142, 0
0.05,12,23,3498119602653673256,human,107, 0
0.05,12,19,1284388283675468182,human,492, 0
0.05,12,21,6913362681922160291,zombies,276, 0
0.05,12,24,387321104596723462,zombies,171, 0
0.05,15,1,6148195279083973581,human,178, 0
0.05,15,2,2504786320138122673,zombies,265, 0
0.05,15,3,4642760649746153063,zombies,243, 0
0.05,15,0,5253483776461294650,zombies,680, 0
0.05,15,5,4439573614514726712,human,95, 0
0.05,15,4,2832294767239151412,human,287, 0
0.05,15,7,98621929417816148,human,344, 0
0.05,15,9,1643819361407268717,zombies,264, 0
0.05,15,6,5709298957321791806,zombies,425, 0
0.05,15,8,1981158468972240111,zombies,302, 0
0.05,15,11,5777397512212864188,human,151, 0
0.05,15,10,586032729672388388,zombies,365, 0
0.05,15,15,5848990458018249543,human,78, 0
0.05,15,12,5991587413380474559,zombies,470, 0
0.05,15,17,3294503259663744457,human,61, 0
0.05,15,16,5866209294147866248,human,179, 0
0.05,15,14,6077996283649107681,human,415, 0
0.05,15,19,2007614891237093698,human,92, 0
0.05,15,13,272527926144577312,zombies,1118, 0
0.05,15,18,6558837407887059834,human,609, 0
0.05,15,20,9191755518827570531,zombies,790, 0
0.05,15,22,8303456751726426338,human,481, 0
0.05,15,23,2616480266192837782,zombies,194, 0
0.05,15,21,8838730707314730348,zombies,979, 0
0.05,15,24,7997322659022497469,zombies,184, 0
0.15,0,0,1906693219550372005,human,219, 0
0.15,0,3,8596296907164685585,zombies,213, 0
0.15,0,2,4316407438547047681,human,320, 0
0.15,0,4,8223076888898977568,human,123, 0
0.15,0,1,8377899615821194230,human,378, 0
0.15,0,8,8205540826210088193,human,126, 0
0.15,0,5,2527310878528610722,human,221, 0
0.15,0,7,4995302695756829203,human,206, 0
0.15,0,6,1654738024475035545,human,675, 0
0.15,0,10,1982134412755965777,human,267, 0
0.15,0,11,3776968743643884541,human,270, 0
0.15,0,9,8969536361274154552,zombies,623, 0
0.15,0,12,6453213802750037490,human,289, 0
0.15,0,13,142410401401751604,human,268, 0
0.15,0,14,5466232182535464832,zombies,381, 0
0.15,0,17,5656874866791172977,human,90, 0
0.15,0,16,2890368877116292542,human,444, 0
0.15,0,15,3705644337871095808,human,634, 0
0.15,0,19,721937701430629746,human,184, 0
0.15,0,18,5245923399107084654,human,341, 0
0.15,0,21,6864602288039813121,human,101, 0
0.15,0,20,8362830559993176884,zombies,422, 0
0.15,0,24,40064462119359747,human,101, 0
0.15,0,22,6796190007680092514,zombies,372, 0
0.15,3,0,6749673276168842861,human,512, 0
0.15,3,1,2609705781499957435,human,176, 0
0.15,3,2,4531584067179545634,zombies,258, 0
0.15,0,23,2435693838030851382,zombies,716, 0
0.15,3,4,7818223349869097176,human,246, 0
0.15,3,5,1624564522505733265,human,95, 0
0.15,3,6,6757338994303014154,human,100, 0
0.15,3,3,1295402991609580851,zombies,313, 0
0.15,3,7,2020341765484781242,zombies,119, 0
0.15,3,10,1601246448227439640,zombies,110, 0
0.15,3,8,5032132008893151437,zombies,136, 0
0.15,3,9,8159593464095018584,zombies,201, 0
0.15,3,12,8352612391128838955,human,50, 0
0.15,3,15,9181608470731596892,human,82, 0
0.15,3,13,5984615611720310965,human,175, 0
0.15,3,14,438394665074674531,human,245, 0
0.15,3,11,2192545289578989662,zombies,1134, 0
0.15,3,19,5739349951969957131,human,35, 0
0.15,3,18,4761610503444684658,human,106, 0
0.15,3,17,5414570157312835330,human,148, 0
0.15,3,16,9165663277520032199,zombies,1067, 0
0.15,3,22,1273627309579520909,human,227, 0
0.15,3,20,9147259215100050954,zombies,459, 0
0.15,3,21,1271601904690774603,human,291, 0
0.15,3,24,6027324727674736123,human,165, 0
0.15,3,23,226140843076233377,zombies,338, 0
0.15,6,1,8254839290607086267,zombies,245, 0
0.15,6,0,4454802261706243629,zombies,437, 0
0.15,6,2,5099082876986541087,human,250, 0
0.15,6,4,4092116132799642461,zombies,141, 0
0.15,6,3,6165956603260463260,zombies,340, 0
0.15,6,8,746606252062800237,human,57, 0
0.15,6,5,3411660029369441848,zombies,350, 0
0.15,6,6,3850690111541721666,zombies,432, 0
0.15,6,9,687300022980058721,zombies,152, 0
0.15,6,7,4896063724482842145,human,303, 0
0.15,6,11,1835673758940687679,human,103, 0
0.15,6,10,3818582986365876680,human,373, 0
0.15,6,13,6712968007729488412,zombies,237, 0
0.15,6,14,8197244631944345217,human,194, 0
0.15,6,15,6354475223475253984,human,130, 0
0.15,6,16,7117531541818496163,human,176, 0
0.15,6,12,4922606695292006134,zombies,1433, 0
0.15,6,17,3323141983318080955,zombies,205, 0
0.15,6,18,7291759632765298697,zombies,531, 0
0.15,6,21,1598336625669307919,zombies,146, 0
0.15,6,20,3753180104841063962,human,276, 0
0.15,6,19,5705183441948553732,human,653, 0
0.15,6,22,8763555914502749965,human,157, 0
0.15,6,23,513798545963791794,zombies,228, 0
0.15,6,24,1955553942462268346,human,404, 0
0.15,9,0,8176880254202497362,zombies,156, 0
0.15,9,1,4339119582646397734,zombies,288, 0
0.15,9,3,3532107838338207467,zombies,252, 0
0.15,9,2,8293713924905190578,human,428, 0
0.15,9,5,263980320616463063,human,480, 0
0.15,9,4,5327577587390460527,zombies,322, 0
0.15,9,7,387021270648505075,human,169, 0
0.15,9,6,2257972184709106899,human,434, 0
0.15,9,9,3439743203633491340,zombies,216, 0
0.15,9,8,5645865320939265410,zombies,233, 0
0.15,9,11,3769790493526395155,human,192, 0
0.15,9,10,5460561509558702366,human,333, 0
0.15,9,13,5514521464186275784,zombies,358, 0
0.15,9,12,2569087560016464036,zombies,410, 0
0.15,9,14,8766865932814646847,human,375, 0
0.15,9,15,8290246042735557322,zombies,456, 0
0.15,9,16,434465748826242797,zombies,325, 0
0.15,9,17,3449509527357126803,human,522, 0
0.15,9,18,3707555694398882230,zombies,300, 0
0.15,9,20,8611320244577338408,human,594, 0
0.15,9,19,6306245365492526908,zombies,249, 0
0.15,9,22,3199770332322817693,zombies,294, 0
0.15,9,21,6592288731731933664,human,1058, 0
0.15,9,23,7398690344486276947,zombies,211, 0
0.15,9,24,5931065597747967552,zombies,281, 0
0.15,12,1,1581862898167626676,human,712, 0
0.15,12,2,2033511549722755286,zombies,500, 0
0.15,12,0,5243611928757452419,zombies,853, 0
0.15,12,3,3895241939949131394,zombies,313, 0
0.15,12,4,5187838380448576409,human,247, 0
0.15,12,5,3968188322098723483,zombies,1351, 0
0.15,12,7,4128534344682830612,zombies,352, 0
0.15,12,6,1766590397701496512,human,703, 0
0.15,12,10,3680118324544583646,human,167, 0
0.15,12,8,2832253959788882995,human,507, 0
0.15,12,12,8288735134922372773,human,69, 0
0.15,12,9,4399344505196852508,zombies,365, 0
0.15,12,11,2655967280277686932,zombies,237, 0
0.15,12,14,8913172994741596200,zombies,232, 0
0.15,12,13,1207296762199966076,zombies,765, 0
0.15,12,15,3126736395585122297,zombies,143, 0
0.15,12,16,4553528625602623362,zombies,576, 0
0.15,12,17,6468773918325699324,zombies,228, 0
0.15,12,18,2783322238290773452,human,531, 0
0.15,12,19,3089449005705532019,human,1372, 0
0.15,12,21,4710335928785420509,zombies,266, 0
0.15,12,20,5157348729837912476,zombies,908, 0
0.15,12,24,6571414998064642053,human,109, 0
0.15,12,22,5625330223841304116,zombies,280, 0
0.15,12,23,5494379247860729694,zombies,350, 0
0.15,15,0,8928543814208506507,zombies,313, 0
0.15,15,1,3969617487605611329,human,839, 0
0.15,15,3,4572180787260187437,zombies,276, 0
0.15,15,4,3051540472879962106,zombies,403, 0
0.15,15,2,7242760294126638053,zombies,628, 0
0.15,15,5,515274148736954071,zombies,291, 0
0.15,15,6,6449789854168536905,zombies,772, 0
0.15,15,8,8946605298471145683,human,289, 0
0.15,15,7,2357750530493784696,zombies,378, 0
0.15,15,10,8613125107355856388,zombies,225, 0
0.15,15,11,630853482832125466,zombies,293, 0
0.15,15,12,9055177085374201983,human,283, 0
0.15,15,9,4929473867885522957,human,872, 0
0.15,15,14,2517821535346436306,zombies,214, 0
0.15,15,13,911858926350155664,zombies,268, 0
0.15,15,15,2022375695435223084,zombies,272, 0
0.15,15,17,2878764389190623984,zombies,412, 0
0.15,15,18,4450308552262655756,human,355, 0
0.15,15,16,4193688961291732613,human,2058, 0
0.15,15,19,2708880299211454320,zombies,468, 0
0.15,15,20,5118972446460794087,zombies,223, 0
0.15,15,21,3477062110930047706,zombies,489, 0
0.15,15,22,8665629792907454131,zombies,219, 0
0.15,15,23,8373702631208593398,zombies,327, 0
0.25,0,0,7624762643308952731,human,660, 0
0.15,15,24,1389705522047222083,zombies,566, 0
0.25,0,1,4594191455576390931,zombies,397, 0
0.25,0,4,8010789890416904465,human,29, 0
0.25,0,2,937159402180415622,human,422, 0
0.25,0,3,3335813464455994388,human,485, 0
0.25,0,6,7295571740830942152,human,245, 0
0.25,0,5,1327973335272272587,human,344, 0
0.25,0,8,8817171404088384518,zombies,446, 0
0.25,0,7,2105152929689744790,zombies,357, 0
0.25,0,9,5420570655454996140,zombies,207, 0
0.25,0,11,5639811661363264958,human,107, 0
0.25,0,10,4162210953743540502,human,229, 0
0.25,0,13,5587241452715252915,zombies,354, 0
0.25,0,12,2549577179921153727,human,453, 0
0.25,0,14,5931155851974351208,human,216, 0
0.25,0,15,5719376838942761101,human,507, 0
0.25,0,16,2657197980947943389,zombies,390, 0
0.25,0,17,3437710775969470550,human,431, 0
0.25,0,18,8317753233959553701,human,487, 0
0.25,0,20,5175538194553314086,zombies,304, 0
0.25,0,19,3508081617001142127,zombies,465, 0
0.25,0,24,3706204658765458259,human,39, 0
0.25,0,22,3786697976732914934,zombies,1239, 0
0.25,0,23,901499540107416285,human,291, 0
0.25,0,21,3664703544882443830,human,515, 0
0.25,3,0,8996610412604145266,human,173, 0
0.25,3,1,3963967565115805876,human,203, 0
0.25,3,2,4289852597429194037,human,305, 0
0.25,3,3,8284156043341528871,human,354, 0
0.25,3,4,3051073909568405881,zombies,362, 0
0.25,3,5,8326469429374391416,human,345, 0
0.25,3,6,3502576579349973336,human,206, 0
0.25,3,7,770188828779034197,human,302, 0
0.25,3,8,8899472725128452862,human,683, 0
0.25,3,10,3906093749201786009,zombies,684, 0
0.25,3,9,2792807889297367712,zombies,550, 0
0.25,3,11,4879401634032874207,human,517, 0
0.25,3,13,7774542381345601549,human,165, 0
0.25,3,14,9203840879046901647,human,118, 0
0.25,3,15,8801450914702201785,human,82, 0
0.25,3,12,6741238244555285398,human,1096, 0
0.25,3,16,3356027808199988466,zombies,348, 0
0.25,3,18,5489938390278443685,zombies,217, 0
0.25,3,17,8347997916900954000,human,391, 0
0.25,3,19,3219080874307253453,human,252, 0
0.25,3,21,3895228243746063207,human,94, 0
0.25,3,20,8382253023662341078,zombies,693, 0
0.25,3,22,1559896530223859556,zombies,342, 0
0.25,3,24,4345196628017746837,human,332, 0
0.25,3,23,6726235677232106105,zombies,502, 0
0.25,6,0,4711036382076547390,zombies,211, 0
0.25,6,3,5125367841020124391,human,177, 0
0.25,6,1,4524031594077007902,zombies,639, 0
0.25,6,2,5909087156407332510,human,740, 0
0.25,6,4,4291735892286734392,zombies,366, 0
0.25,6,5,7018435145962686297,human,205, 0
0.25,6,6,3079205933503252226,zombies,182, 0
0.25,6,9,8093383300769423703,human,219, 0
0.25,6,8,5523977441935535104,human,480, 0
0.25,6,10,2565224622642004313,human,397, 0
0.25,6,7,5136742378801355438,human,593, 0
0.25,6,13,5480781623320266676,human,67, 0
0.25,6,12,3747076157618345935,zombies,244, 0
0.25,6,11,8809975550472711117,human,1140, 0
0.25,6,14,973603348882113199,human,386, 0
0.25,6,16,491674288861257973,human,355, 0
0.25,6,15,1267528160695801671,human,506, 0
0.25,6,17,4213941148079672907,human,357, 0
0.25,6,19,4481534668479133872,zombies,197, 0
0.25,6,21,4251762831424042724,zombies,137, 0
0.25,6,18,6951700664984076160,zombies,489, 0
0.25,6,20,3828460216757281091,zombies,789, 0
0.25,6,23,4470349343089177388,human,166, 0
0.25,6,22,7569356393195684343,human,179, 0
0.25,6,24,234739310613410035,zombies,434, 0
0.25,9,2,4710284184574410625,zombies,187, 0
0.25,9,0,5543836331213647893,zombies,323, 0
0.25,9,1,4369856926835775764,human,589, 0
0.25,9,4,6793384118516118171,zombies,401, 0
0.25,9,3,5739655039946407389,zombies,349, 0
0.25,9,5,5268089016857198840,zombies,430, 0
0.25,9,6,1994188090636704747,zombies,514, 0
0.25,9,9,7748889331002626484,human,535, 0
0.25,9,8,2109454517070603586,human,458, 0
0.25,9,7,8583367451608393319,human,910, 0
0.25,9,11,8163338398006829135,human,148, 0
0.25,9,10,5374546716160141550,zombies,507, 0
0.25,9,12,7135057563140758862,human,424, 0
0.25,9,14,3636932994514786001,human,279, 0
0.25,9,13,8609337466941361794,zombies,623, 0
0.25,9,15,7302016764439987160,zombies,377, 0
0.25,9,16,2469787572231819255,zombies,195, 0
0.25,9,18,8276633650674753544,human,67, 0
0.25,9,17,4703300441446855609,human,407, 0
0.25,9,20,3833089836653273413,zombies,280, 0
0.25,9,19,1599365320925476264,human,595, 0
0.25,9,22,6578032836759739238,zombies,372, 0
0.25,9,21,8854399606529182654,human,435, 0
0.25,9,23,7356925682066338778,zombies,170, 0
0.25,9,24,8676433956088337240,zombies,177, 0
0.25,12,0,8710935834050996994,zombies,395, 0
0.25,12,1,2213403399378072309,zombies,399, 0
0.25,12,2,5750825335623698284,human,527, 0
0.25,12,5,6545741799666021155,zombies,781, 0
0.25,12,3,1560170494315176872,human,967, 0
0.25,12,6,1309368496952662665,human,300, 0
0.25,12,4,7236207079871990925,zombies,842, 0
0.25,12,8,6366568189427586704,human,427, 0
0.25,12,7,6219547061981148922,human,963, 0
0.25,12,10,2431144160205303745,human,292, 0
0.25,12,9,4255682555482495768,human,543, 0
0.25,12,12,7266895082623229442,zombies,407, 0
0.25,12,11,8257379441275671629,zombies,344, 0
0.25,12,14,8801969859013460109,zombies,243, 0
0.25,12,13,8520285246991827103,human,332, 0
0.25,12,15,8480384656738126450,zombies,243, 0
0.25,12,18,4890740131510422541,human,890, 0
0.25,12,16,6368986880945551368,zombies,337, 0
0.25,12,17,8829660865641152062,zombies,397, 0
0.25,12,20,1507835545378567035,zombies,384, 0
0.25,12,19,8013706009250881900,zombies,371, 0
0.25,12,22,3540059940824640655,zombies,245, 0
0.25,12,21,7271598395505290216,human,692, 0
0.25,12,24,4217630711352235972,zombies,400, 0
0.25,15,0,7928450778495471010,zombies,410, 0
0.25,12,23,3764328855802040443,zombies,378, 0
0.25,15,1,3809087463834658871,human,404, 0
0.25,15,2,7434557171717827588,zombies,492, 0
0.25,15,4,294982300317305592,zombies,339, 0
0.25,15,5,6969441097724082725,human,90, 0
0.25,15,3,3691534176521797158,human,960, 0
0.25,15,8,1623526757402701069,zombies,578, 0
0.25,15,7,9183780101975639208,human,343, 0
0.25,15,6,6815619350195449314,zombies,1121, 0
0.25,15,11,1714420025536597037,zombies,230, 0
0.25,15,10,8819298829830282704,zombies,262, 0
0.25,15,9,101204352307606487,human,710, 0
0.25,15,13,5359649640609168608,zombies,193, 0
0.25,15,15,6368600016794822589,zombies,431, 0
0.25,15,12,8673682067578347876,human,891, 0
0.25,15,14,5626823094048451931,human,472, 0
0.25,15,19,5300688406959264027,human,249, 0
0.25,15,18,421693903715903725,zombies,525, 0
0.25,15,16,79698524866075793,human,702, 0
0.25,15,17,6060588506588420221,zombies,722, 0
0.25,15,22,390869451479124737,human,165, 0
0.25,15,20,4866208398343696782,zombies,313, 0
0.25,15,23,3501158937598474964,human,351, 0
0.35,0,0,2512924684350313931,human,58, 0
0.25,15,21,1072152830348730868,zombies,804, 0
0.25,15,24,5800651761413227208,human,433, 0
0.35,0,1,2534778643864620199,human,129, 0
0.35,0,2,6204482278874809138,human,198, 0
0.35,0,6,8555037421663039576,human,39, 0
0.35,0,3,2231871656861160411,human,202, 0
0.35,0,4,2401914874197942678,human,260, 0
0.35,0,9,8689528501015571973,human,53, 0
0.35,0,7,8004346242819614807,human,209, 0
0.35,0,5,6696240264541680313,human,425, 0
0.35,0,10,7649109482848157573,human,174, 0
0.35,0,8,5903833551749231486,zombies,622, 0
0.35,0,11,3894480386330963591,zombies,152, 0
0.35,0,13,7915654796367478966,human,58, 0
0.35,0,12,3320892627171586501,human,170, 0
0.35,0,15,1342198432710290367,human,106, 0
0.35,0,16,2892184020541085229,human,96, 0
0.35,0,14,4471776093604551328,human,224, 0
0.35,0,19,794607247452927499,human,150, 0
0.35,0,17,8209310890431608246,zombies,354, 0
0.35,0,18,4948505884708650159,human,265, 0
0.35,0,20,1186663725903757089,zombies,358, 0
0.35,0,21,6424117899834415732,human,178, 0
0.35,0,23,6000862600934499363,human,93, 0
0.35,0,24,1560102832606491617,human,55, 0
0.35,0,22,4273993838793656781,human,333, 0
0.35,3,0,8230221765079326450,human,158, 0
0.35,3,1,8915674484029510909,human,140, 0
0.35,3,3,5863679654654069265,zombies,134, 0
0.35,3,2,7657833022957774307,human,465, 0
0.35,3,6,1702972352444370500,human,317, 0
0.35,3,4,5888908516772747993,human,343, 0
0.35,3,5,2876448631844870513,human,369, 0
0.35,3,7,4630507381776998232,zombies,295, 0
0.35,3,9,6980315941311334311,human,192, 0
0.35,3,8,5802788291478247212,human,371, 0
0.35,3,10,1608558007137243935,human,271, 0
0.35,3,11,5460087263822596079,human,363, 0
0.35,3,12,8080715342794399549,zombies,427, 0
0.35,3,13,1801222444735266392,human,279, 0
0.35,3,15,4740949206591042685,human,262, 0
0.35,3,14,7371300942023175428,human,428, 0
0.35,3,17,3946265855194895321,human,195, 0
0.35,3,20,8372259319174058488,human,79, 0
0.35,3,16,3252071314913024674,human,437, 0
0.35,3,18,8485691897641842878,human,220, 0
0.35,3,21,8515857545284209769,human,150, 0
0.35,3,22,3172363860607568094,human,207, 0
0.35,3,19,4624090795073166115,human,620, 0
0.35,3,24,4942556840423072422,human,149, 0
0.35,3,23,7865644797920671692,zombies,872, 0
0.35,6,1,2566569306720108777,human,1000, 0
0.35,6,0,8760259061732423784,human,206, 0
0.35,6,3,8626438008252755873,human,229, 0
0.35,6,2,339260070247209424,zombies,352, 0
0.35,6,4,1986278320373146586,human,245, 0
0.35,6,6,6408065136120550846,human,316, 0
0.35,6,5,5847028641711604220,human,908, 0
0.35,6,7,6001007889239925476,human,303, 0
0.35,6,8,124694824790551972,human,526, 0
0.35,6,9,1019543901900864734,zombies,353, 0
0.35,6,12,1747116269142713549,human,51, 0
0.35,6,10,2075382248529719080,human,693, 0
0.35,6,13,4770687107076972437,human,360, 0
0.35,6,11,4723343657763482849,human,477, 0
0.35,6,15,8933883325007226378,human,246, 0
0.35,6,16,8033861362805021338,zombies,126, 0
0.35,6,14,2786910929713149794,human,463, 0
0.35,6,18,4446077518068042224,human,93, 0
0.35,6,20,2311897744682285691,human,93, 0
0.35,6,17,5931436524166834051,human,328, 0
0.35,6,19,5664798611554146064,zombies,384, 0
